target,gender_F,income_high,income_low,country_USA,country_India,country_UK,age,time_since_last_gift,time_since_first_gift,max_gift,min_gift,mean_gift,number_gift,time_since_first_and_last_gift,one_time_donor,sum_gift,mean_gift_per_time
0,1,0,1,0,1,0,35,1228,2414,109.0,51.0,86.66666666666669,6,1186,0,520.0000000000001,0.4384485666104554
0,0,0,1,1,0,0,45,685,685,86.0,86.0,86.0,1,0,1,86.0,0.0
0,1,0,0,0,0,1,65,492,2669,116.0,74.0,95.5,6,2177,0,573.0,0.2632062471290767
0,1,0,0,1,0,0,72,865,2402,119.0,63.0,97.8,5,1537,0,489.0,0.31815224463240077
1,1,0,0,0,1,0,47,274,2396,120.0,64.0,99.0,6,2122,0,594.0,0.27992459943449577
0,0,0,0,1,0,0,69,951,2603,134.0,105.0,121.0,3,1652,0,363.0,0.21973365617433413
0,0,0,0,1,0,0,60,613,2589,125.0,67.0,83.42857142857143,7,1976,0,584.0,0.29554655870445345
0,1,0,0,1,0,0,23,1236,2458,96.0,28.0,59.6,5,1222,0,298.0,0.24386252045826515
0,0,1,0,1,0,0,46,942,2123,83.0,48.0,62.75,4,1181,0,251.0,0.21253175275190517
0,0,1,0,1,0,0,58,1147,2706,117.0,51.0,85.16666666666667,6,1559,0,511.0,0.3277742142398974
0,0,0,0,0,1,0,28,334,2361,73.0,42.0,59.4,5,2027,0,297.0,0.14652195362604833
0,1,1,0,0,1,0,99,932,2752,92.0,76.0,85.6,5,1820,0,428.0,0.23516483516483516
0,0,0,0,1,0,0,50,37,2306,114.0,74.0,94.375,8,2269,0,755.0,0.33274570295284267
0,0,0,0,0,1,0,89,1432,2692,109.0,75.0,92.33333333333331,6,1260,0,553.9999999999999,0.4396825396825396
0,1,0,0,0,1,0,47,250,2746,125.0,87.0,105.0,3,2496,0,315.0,0.12620192307692307
1,1,0,1,0,1,0,49,226,2661,117.0,52.0,94.85714285714286,7,2435,0,664.0,0.2726899383983573
0,1,0,1,1,0,0,31,354,1762,96.0,64.0,76.25,4,1408,0,305.0,0.21661931818181818
0,0,0,0,1,0,0,51,744,1809,108.0,60.0,82.0,4,1065,0,328.0,0.307981220657277
0,1,0,0,1,0,0,60,883,1482,125.0,68.0,94.75,4,599,0,379.0,0.6327212020033389
0,1,1,0,1,0,0,42,248,248,92.0,92.0,92.0,1,0,1,92.0,0.0
0,1,0,0,1,0,0,52,787,1161,86.0,73.0,79.66666666666667,3,374,0,239.0,0.6390374331550802
0,1,0,0,0,1,0,24,827,2081,67.0,57.0,62.0,2,1254,0,124.0,0.09888357256778309
0,0,0,0,0,1,0,30,1123,1123,75.0,75.0,75.0,1,0,1,75.0,0.0
0,0,0,0,0,1,0,47,112,2717,127.0,54.0,95.7,10,2605,0,957.0,0.3673704414587332
1,1,0,0,1,0,0,60,737,2177,109.0,80.0,95.66666666666669,6,1440,0,574.0000000000001,0.3986111111111112
0,1,0,0,0,1,0,51,606,2216,96.0,64.0,86.33333333333331,6,1610,0,517.9999999999999,0.3217391304347825
0,1,0,0,0,0,1,81,1315,2139,93.0,59.0,72.5,4,824,0,290.0,0.35194174757281554
0,0,0,0,0,1,0,62,1470,2757,116.0,82.0,91.625,8,1287,0,733.0,0.5695415695415695
1,0,0,0,0,1,0,36,471,2763,139.0,85.0,105.5,6,2292,0,633.0,0.2761780104712042
0,0,0,0,0,1,0,102,1200,2357,122.0,65.0,96.25,4,1157,0,385.0,0.3327571305099395
0,0,0,0,0,1,0,54,554,2755,96.0,55.0,73.0,5,2201,0,365.0,0.16583371194911403
0,0,1,0,0,1,0,23,665,2745,95.0,67.0,86.0,7,2080,0,602.0,0.28942307692307695
0,0,0,0,0,0,1,43,728,728,106.0,106.0,106.0,1,0,1,106.0,0.0
0,1,0,1,0,1,0,70,480,1984,111.0,96.0,105.0,4,1504,0,420.0,0.27925531914893614
0,0,0,0,0,1,0,74,859,2552,104.0,69.0,88.7142857142857,7,1693,0,620.9999999999999,0.366804489072652
0,1,0,0,1,0,0,74,1580,2303,105.0,65.0,85.14285714285714,7,723,0,596.0,0.8243430152143845
0,0,0,0,1,0,0,60,711,2715,101.0,58.0,75.63636363636364,11,2004,0,832.0,0.4151696606786427
0,0,0,1,1,0,0,22,459,1739,116.0,68.0,97.2,5,1280,0,486.0,0.3796875
0,0,1,0,0,1,0,91,1010,2675,121.0,73.0,100.0,3,1665,0,300.0,0.18018018018018017
0,0,0,0,1,0,0,56,387,1885,112.0,61.0,87.375,8,1498,0,699.0,0.4666221628838451
0,1,0,1,0,1,0,49,1067,2528,125.0,68.0,97.85714285714286,7,1461,0,685.0,0.46885694729637234
0,1,0,0,0,1,0,100,804,2600,122.0,74.0,99.0,5,1796,0,495.0,0.27561247216035634
0,0,0,0,0,1,0,56,653,653,50.0,50.0,50.0,1,0,1,50.0,0.0
0,1,0,0,0,1,0,60,440,2310,128.0,74.0,101.0,8,1870,0,808.0,0.4320855614973262
0,1,0,0,0,1,0,46,416,2133,112.0,67.0,87.5,4,1717,0,350.0,0.203843913803145
0,1,0,1,0,1,0,57,838,2579,96.0,48.0,67.2,5,1741,0,336.0,0.19299253302699598
0,1,0,1,1,0,0,26,606,2408,128.0,47.0,93.5,4,1802,0,374.0,0.20754716981132076
0,1,0,1,1,0,0,47,789,2728,108.0,54.0,81.16666666666667,6,1939,0,487.0,0.25116039195461576
0,0,0,0,0,1,0,96,705,2703,86.0,39.0,70.2,5,1998,0,351.0,0.17567567567567569
0,1,0,0,0,1,0,66,645,645,127.0,127.0,127.0,1,0,1,127.0,0.0
0,0,0,0,0,1,0,21,1017,2571,100.0,68.0,85.5,6,1554,0,513.0,0.3301158301158301
0,0,1,0,1,0,0,55,1299,2627,84.0,70.0,76.0,3,1328,0,228.0,0.1716867469879518
0,1,0,0,1,0,0,63,352,352,127.0,127.0,127.0,1,0,1,127.0,0.0
0,1,0,1,1,0,0,59,1055,2331,121.0,62.0,88.25,8,1276,0,706.0,0.5532915360501567
0,0,0,0,0,1,0,84,768,1870,138.0,71.0,113.71428571428572,7,1102,0,796.0,0.7223230490018149
0,0,0,1,0,1,0,67,859,2370,108.0,56.0,82.0,2,1511,0,164.0,0.10853739245532759
0,1,0,1,0,1,0,30,1325,1805,82.0,38.0,64.66666666666667,6,480,0,388.0,0.8083333333333333
0,0,0,1,0,1,0,72,1202,1524,126.0,74.0,93.33333333333331,6,322,0,559.9999999999999,1.7391304347826084
0,1,1,0,0,1,0,49,74,2365,86.0,63.0,71.66666666666667,3,2291,0,215.0,0.09384548232213008
1,0,0,0,1,0,0,26,828,2454,135.0,95.0,113.77777777777776,9,1626,0,1023.9999999999998,0.6297662976629765
0,0,0,1,0,1,0,47,600,600,93.0,93.0,93.0,1,0,1,93.0,0.0
0,0,0,1,0,1,0,43,543,2403,100.0,69.0,90.4,5,1860,0,452.0,0.24301075268817204
0,1,0,0,1,0,0,35,940,1924,124.0,59.0,95.57142857142856,7,984,0,668.9999999999999,0.6798780487804877
0,0,0,0,0,1,0,42,1025,2765,133.0,55.0,92.1818181818182,11,1740,0,1014.0000000000002,0.5827586206896553
0,0,0,0,0,1,0,32,962,2501,122.0,67.0,94.5,2,1539,0,189.0,0.12280701754385964
0,0,1,0,1,0,0,69,1581,1581,87.0,87.0,87.0,1,0,1,87.0,0.0
0,1,0,0,0,1,0,70,745,2064,128.0,67.0,90.44444444444444,9,1319,0,814.0,0.6171341925701289
0,1,0,0,0,1,0,51,925,2408,118.0,74.0,94.0,5,1483,0,470.0,0.31692515171948754
0,0,1,0,0,1,0,99,675,2189,110.0,78.0,94.28571428571428,7,1514,0,660.0,0.43593130779392336
0,1,0,0,0,1,0,64,834,2219,133.0,98.0,110.0,7,1385,0,770.0,0.555956678700361
0,0,0,0,0,1,0,27,695,2411,117.0,58.0,91.2,5,1716,0,456.0,0.26573426573426573
0,1,0,0,0,1,0,83,1079,2682,118.0,104.0,111.0,2,1603,0,222.0,0.13849033063006863
0,1,1,0,1,0,0,62,1198,2461,125.0,29.0,78.0,6,1263,0,468.0,0.37054631828978624
0,0,0,1,0,1,0,60,392,1115,93.0,73.0,86.0,5,723,0,430.0,0.5947441217150761
0,0,0,0,1,0,0,56,692,1358,108.0,78.0,93.0,2,666,0,186.0,0.27927927927927926
1,0,0,0,1,0,0,94,369,2663,135.0,58.0,93.88888888888889,9,2294,0,845.0,0.36835222319093286
1,0,0,1,1,0,0,57,697,2701,122.0,71.0,106.6,10,2004,0,1066.0,0.5319361277445109
0,0,0,0,0,1,0,69,819,2238,123.0,57.0,93.83333333333331,6,1419,0,562.9999999999999,0.39675828047921063
0,1,0,0,0,1,0,69,1158,2668,91.0,44.0,71.71428571428571,7,1510,0,501.99999999999994,0.3324503311258278
0,0,0,1,0,1,0,60,1441,2699,92.0,69.0,82.75,4,1258,0,331.0,0.2631160572337043
0,1,0,1,1,0,0,58,471,2358,88.0,58.0,75.16666666666667,6,1887,0,451.0,0.2390037095919449
0,0,0,0,0,1,0,53,504,2530,128.0,55.0,83.625,8,2026,0,669.0,0.3302073050345508
0,0,0,0,0,1,0,65,959,959,60.0,60.0,60.0,1,0,1,60.0,0.0
0,1,0,0,0,1,0,34,568,2700,123.0,53.0,84.14285714285714,7,2132,0,589.0,0.27626641651031897
0,1,0,0,1,0,0,42,1182,1182,101.0,101.0,101.0,1,0,1,101.0,0.0
0,0,0,1,1,0,0,61,764,2520,113.0,49.0,76.0,4,1756,0,304.0,0.17312072892938496
0,1,0,1,0,1,0,77,829,2527,97.0,27.0,70.25,8,1698,0,562.0,0.3309776207302709
0,0,0,0,1,0,0,104,270,1352,102.0,75.0,86.5,4,1082,0,346.0,0.3197781885397412
0,0,0,0,1,0,0,25,619,2426,128.0,67.0,95.7,10,1807,0,957.0,0.5296070835639181
0,1,0,1,0,1,0,31,1162,2642,114.0,91.0,99.0,4,1480,0,396.0,0.26756756756756755
0,0,0,0,1,0,0,49,472,2267,91.0,57.0,71.33333333333333,6,1795,0,428.0,0.2384401114206128
0,1,0,0,0,1,0,54,848,2474,134.0,73.0,110.625,8,1626,0,885.0,0.544280442804428
0,1,0,0,1,0,0,44,1164,1164,112.0,112.0,112.0,1,0,1,112.0,0.0
0,0,1,0,0,1,0,64,686,2424,146.0,58.0,96.71428571428572,7,1738,0,677.0,0.3895281933256617
0,0,0,0,1,0,0,60,945,2707,138.0,71.0,110.0,6,1762,0,660.0,0.3745743473325766
0,0,0,0,0,1,0,33,588,1723,113.0,39.0,77.25,4,1135,0,309.0,0.27224669603524226
0,1,1,0,1,0,0,36,780,2470,98.0,57.0,83.71428571428571,7,1690,0,586.0,0.3467455621301775
0,0,1,0,1,0,0,29,346,2689,118.0,92.0,101.8,5,2343,0,509.0,0.21724285104566796
0,0,1,0,0,1,0,60,186,2671,103.0,33.0,71.33333333333333,9,2485,0,642.0,0.25835010060362174
0,0,0,0,0,0,1,25,700,2684,102.0,80.0,89.2,5,1984,0,446.0,0.2247983870967742
0,0,0,0,0,1,0,50,1501,1501,77.0,77.0,77.0,1,0,1,77.0,0.0
0,1,0,1,1,0,0,88,972,2668,88.0,71.0,77.2,5,1696,0,386.0,0.2275943396226415
0,0,0,0,1,0,0,79,586,2633,95.0,52.0,75.4,5,2047,0,377.0,0.18417195896433805
0,0,0,0,0,1,0,71,639,1991,117.0,62.0,98.75,4,1352,0,395.0,0.2921597633136095
0,0,0,0,0,1,0,38,612,2425,128.0,57.0,105.25,4,1813,0,421.0,0.23221180364037508
0,0,0,0,0,1,0,46,974,2683,115.0,86.0,104.71428571428572,7,1709,0,733.0,0.4289057928613224
0,0,1,0,0,1,0,60,1104,2483,85.0,46.0,62.125,8,1379,0,497.0,0.3604060913705584
0,1,0,1,0,1,0,38,497,2417,109.0,32.0,75.83333333333333,6,1920,0,455.0,0.23697916666666666
0,1,0,0,1,0,0,63,998,2767,126.0,61.0,92.9090909090909,11,1769,0,1022.0,0.5777275296777841
0,1,0,0,1,0,0,74,1213,2700,106.0,70.0,82.25,4,1487,0,329.0,0.22125084061869535
0,0,0,0,1,0,0,19,281,2328,127.0,66.0,94.0,3,2047,0,282.0,0.13776257938446507
0,1,0,1,0,1,0,32,957,1398,99.0,74.0,88.33333333333331,3,441,0,264.99999999999994,0.6009070294784579
0,1,0,0,0,1,0,66,1385,1385,53.0,53.0,53.0,1,0,1,53.0,0.0
0,0,0,0,1,0,0,29,317,2714,112.0,57.0,85.1111111111111,9,2397,0,765.9999999999999,0.3195661243220692
0,0,0,0,0,1,0,69,519,2739,122.0,50.0,88.15384615384615,13,2220,0,1146.0,0.5162162162162162
0,1,0,0,0,0,1,68,1449,2281,121.0,96.0,108.0,5,832,0,540.0,0.6490384615384616
0,1,0,0,1,0,0,61,947,1646,87.0,67.0,77.0,2,699,0,154.0,0.22031473533619456
0,1,0,0,0,1,0,31,890,2212,96.0,58.0,78.0,4,1322,0,312.0,0.23600605143721634
0,0,0,0,0,1,0,30,604,2723,91.0,43.0,68.15384615384616,13,2119,0,886.0000000000001,0.4181217555450685
0,0,0,0,0,1,0,62,32,1567,79.0,74.0,76.5,2,1535,0,153.0,0.0996742671009772
0,0,1,0,1,0,0,59,1089,1714,107.0,55.0,83.4,5,625,0,417.0,0.6672
1,0,0,1,0,1,0,80,727,2660,121.0,66.0,100.0,9,1933,0,900.0,0.4655975168132437
0,1,0,0,0,0,1,54,866,2631,146.0,83.0,107.6,10,1765,0,1076.0,0.6096317280453257
0,0,0,0,1,0,0,59,959,2653,120.0,63.0,93.625,8,1694,0,749.0,0.44214876033057854
0,1,1,0,1,0,0,68,882,2724,102.0,31.0,79.57142857142857,7,1842,0,557.0,0.30238870792616723
0,1,0,1,0,1,0,74,733,2762,108.0,87.0,98.71428571428572,7,2029,0,691.0,0.3405618531296205
0,1,0,0,0,1,0,67,818,2743,116.0,70.0,98.71428571428572,7,1925,0,691.0,0.358961038961039
0,0,0,0,0,1,0,31,999,2718,103.0,59.0,79.66666666666667,6,1719,0,478.0,0.27806864456079117
0,1,0,0,0,1,0,57,1165,1582,123.0,64.0,93.5,2,417,0,187.0,0.44844124700239807
0,1,0,1,1,0,0,109,1500,2765,118.0,67.0,99.83333333333331,6,1265,0,598.9999999999999,0.47351778656126475
1,1,0,0,1,0,0,71,206,2669,136.0,86.0,112.6,10,2463,0,1126.0,0.4571660576532684
0,1,0,0,1,0,0,61,1170,2569,126.0,68.0,102.22222222222224,9,1399,0,920.0000000000002,0.657612580414582
1,1,0,0,0,1,0,67,62,2738,154.0,88.0,119.0,3,2676,0,357.0,0.13340807174887892
1,0,0,0,0,1,0,62,651,2752,137.0,71.0,103.28571428571428,14,2101,0,1446.0,0.6882436934792956
0,0,1,0,1,0,0,74,661,2647,115.0,63.0,90.1,10,1986,0,901.0,0.45367573011077544
0,0,0,0,0,1,0,44,1292,2732,122.0,76.0,103.57142857142856,7,1440,0,724.9999999999999,0.5034722222222221
0,0,0,0,0,1,0,56,795,2462,123.0,75.0,99.8,5,1667,0,499.0,0.29934013197360526
0,0,0,0,0,1,0,39,1772,1930,95.0,59.0,81.66666666666667,3,158,0,245.0,1.5506329113924051
0,1,0,1,1,0,0,60,1431,2530,129.0,77.0,98.4,5,1099,0,492.0,0.44767970882620567
0,0,0,1,0,1,0,48,1215,2638,139.0,57.0,91.6,5,1423,0,458.0,0.3218552354181307
1,1,0,0,0,1,0,54,597,2367,125.0,78.0,106.125,8,1770,0,849.0,0.47966101694915253
0,1,0,1,1,0,0,45,146,2268,129.0,75.0,95.0,6,2122,0,570.0,0.26861451460885954
0,0,0,0,1,0,0,47,825,2747,131.0,77.0,109.33333333333331,9,1922,0,983.9999999999998,0.5119667013527575
0,0,1,0,0,1,0,60,1508,2713,128.0,71.0,102.0,5,1205,0,510.0,0.42323651452282157
0,0,0,0,1,0,0,57,755,1739,120.0,72.0,101.25,4,984,0,405.0,0.4115853658536585
0,1,0,0,0,1,0,56,1186,2745,111.0,62.0,87.66666666666669,6,1559,0,526.0000000000001,0.33739576651699815
0,1,0,0,1,0,0,45,504,2293,99.0,63.0,84.16666666666667,6,1789,0,505.0,0.2822806036892119
0,1,1,0,0,1,0,64,505,2677,127.0,51.0,98.5,6,2172,0,591.0,0.27209944751381215
0,1,1,0,0,1,0,66,1038,2196,103.0,75.0,91.0,3,1158,0,273.0,0.23575129533678757
0,1,0,0,0,0,1,40,1502,2627,94.0,47.0,74.28571428571429,7,1125,0,520.0,0.4622222222222222
1,1,0,0,1,0,0,52,170,2621,133.0,67.0,102.5,12,2451,0,1230.0,0.5018359853121175
0,1,0,0,1,0,0,30,730,1792,100.0,57.0,78.5,2,1062,0,157.0,0.147834274952919
0,1,1,0,0,1,0,94,1027,2073,118.0,82.0,102.57142857142856,7,1046,0,717.9999999999999,0.6864244741873804
0,1,0,0,1,0,0,67,885,885,33.0,33.0,33.0,1,0,1,33.0,0.0
0,0,0,0,1,0,0,65,471,2365,115.0,72.0,100.0,4,1894,0,400.0,0.21119324181626187
0,0,0,0,1,0,0,27,58,2664,101.0,46.0,70.7,10,2606,0,707.0,0.2712970069071374
0,0,0,1,0,1,0,34,520,1626,106.0,89.0,94.66666666666669,6,1106,0,568.0000000000001,0.5135623869801086
0,1,0,0,0,1,0,31,678,2342,102.0,37.0,74.875,8,1664,0,599.0,0.35997596153846156
0,0,0,1,0,1,0,45,1347,2754,119.0,75.0,95.42857142857144,7,1407,0,668.0000000000001,0.474769012082445
0,0,0,0,0,1,0,24,435,1306,135.0,59.0,102.75,4,871,0,411.0,0.4718714121699196
0,1,0,0,0,1,0,45,601,601,81.0,81.0,81.0,1,0,1,81.0,0.0
0,0,1,0,0,1,0,40,788,2188,114.0,92.0,102.8,5,1400,0,514.0,0.36714285714285716
0,0,1,0,0,1,0,28,409,2595,135.0,81.0,112.22222222222224,9,2186,0,1010.0000000000002,0.46203110704483086
0,1,0,0,1,0,0,27,464,2681,146.0,67.0,105.875,8,2217,0,847.0,0.3820478123590437
0,1,0,0,1,0,0,54,635,2630,95.0,78.0,86.0,5,1995,0,430.0,0.21553884711779447
0,0,1,0,0,0,1,24,481,1628,89.0,59.0,77.25,4,1147,0,309.0,0.26939843068875324
0,0,0,0,1,0,0,65,923,2207,130.0,51.0,81.28571428571429,7,1284,0,569.0,0.4431464174454829
0,1,0,0,1,0,0,60,428,2574,93.0,48.0,75.57142857142857,7,2146,0,529.0,0.24650512581547065
0,0,0,0,0,1,0,52,492,2577,103.0,84.0,93.5,2,2085,0,187.0,0.08968824940047962
0,0,0,0,1,0,0,47,489,2301,106.0,79.0,94.25,4,1812,0,377.0,0.20805739514348787
1,1,0,0,1,0,0,67,255,2762,105.0,61.0,79.7,10,2507,0,797.0,0.31790985241324293
0,0,0,1,0,0,1,29,1254,2582,127.0,83.0,108.83333333333331,6,1328,0,652.9999999999999,0.4917168674698794
0,0,0,0,0,1,0,68,336,2102,90.0,51.0,72.2,5,1766,0,361.0,0.2044167610419026
0,1,0,0,1,0,0,26,1379,2591,95.0,73.0,82.42857142857143,7,1212,0,577.0,0.4760726072607261
0,0,0,0,1,0,0,61,120,2158,105.0,25.0,68.125,8,2038,0,545.0,0.2674190382728165
0,1,1,0,0,1,0,37,644,2031,123.0,108.0,117.0,3,1387,0,351.0,0.25306416726748376
0,0,0,1,0,1,0,60,504,1549,126.0,69.0,87.5,4,1045,0,350.0,0.3349282296650718
1,1,0,0,0,1,0,59,759,2484,134.0,89.0,108.83333333333331,6,1725,0,652.9999999999999,0.3785507246376811
0,1,0,1,1,0,0,21,1388,2675,108.0,64.0,86.85714285714286,7,1287,0,608.0,0.47241647241647244
0,1,0,0,1,0,0,53,1049,2643,111.0,61.0,89.0,9,1594,0,801.0,0.5025094102885822
0,0,0,0,0,1,0,27,236,2531,113.0,85.0,98.6,5,2295,0,493.0,0.21481481481481482
0,1,0,0,0,1,0,26,633,2131,119.0,50.0,90.5,6,1498,0,543.0,0.36248331108144194
0,0,0,0,1,0,0,67,130,2554,114.0,34.0,77.9,10,2424,0,779.0,0.32136963696369636
0,0,1,0,0,1,0,23,893,2374,88.0,63.0,69.4,5,1481,0,347.0,0.23430114787305875
0,1,1,0,1,0,0,61,670,2724,114.0,79.0,99.125,8,2054,0,793.0,0.3860759493670886
0,1,0,1,1,0,0,52,736,2346,109.0,70.0,86.0,6,1610,0,516.0,0.3204968944099379
0,0,0,0,1,0,0,66,1111,2455,100.0,64.0,91.22222222222224,9,1344,0,821.0000000000002,0.6108630952380955
0,1,0,1,0,1,0,52,403,2759,99.0,26.0,63.0,7,2356,0,441.0,0.18718166383701187
0,0,1,0,1,0,0,43,1324,2332,108.0,60.0,86.0,7,1008,0,602.0,0.5972222222222222
0,0,0,0,0,1,0,40,1090,1332,106.0,77.0,88.66666666666669,3,242,0,266.00000000000006,1.0991735537190086
0,1,0,1,0,1,0,70,143,1316,108.0,69.0,87.75,4,1173,0,351.0,0.29923273657289
0,1,0,1,0,1,0,46,425,1694,118.0,58.0,90.11111111111111,9,1269,0,811.0,0.6390858944050434
0,0,0,0,1,0,0,37,1028,2128,67.0,44.0,53.25,4,1100,0,213.0,0.19363636363636363
0,1,1,0,0,0,1,57,1429,2664,100.0,62.0,79.83333333333333,6,1235,0,479.0,0.38785425101214577
0,0,0,0,1,0,0,68,498,1895,67.0,49.0,58.0,2,1397,0,116.0,0.08303507516105942
0,0,0,0,0,0,1,102,624,624,74.0,74.0,74.0,1,0,1,74.0,0.0
0,0,0,1,1,0,0,37,587,2746,138.0,93.0,111.42857142857144,7,2159,0,780.0000000000001,0.3612783696155628
0,1,0,0,0,1,0,31,1157,2208,146.0,107.0,123.6,5,1051,0,618.0,0.588011417697431
0,1,0,0,1,0,0,67,852,2349,114.0,48.0,86.5,8,1497,0,692.0,0.4622578490313961
0,1,1,0,1,0,0,50,494,2659,124.0,65.0,83.42857142857143,7,2165,0,584.0,0.26974595842956123
0,1,1,0,0,1,0,38,1070,2310,153.0,61.0,107.75,8,1240,0,862.0,0.6951612903225807
0,1,0,1,1,0,0,78,608,608,94.0,94.0,94.0,1,0,1,94.0,0.0
0,0,0,0,1,0,0,91,544,2691,151.0,77.0,107.27272727272728,11,2147,0,1180.0,0.5496040987424313
0,1,0,0,0,1,0,86,867,867,108.0,108.0,108.0,1,0,1,108.0,0.0
0,0,0,0,1,0,0,59,167,2734,118.0,76.0,97.33333333333331,6,2567,0,583.9999999999999,0.22750292169848066
0,1,0,0,0,1,0,77,592,2721,136.0,55.0,96.14285714285714,7,2129,0,673.0,0.31611085016439644
0,0,0,0,0,1,0,25,557,2565,123.0,82.0,101.6,5,2008,0,508.0,0.25298804780876494
0,0,0,1,0,1,0,44,1044,2552,126.0,92.0,110.2,5,1508,0,551.0,0.36538461538461536
0,0,0,0,1,0,0,58,367,2725,118.0,67.0,97.71428571428572,7,2358,0,684.0,0.2900763358778626
0,0,0,1,0,1,0,71,1126,2665,90.0,45.0,70.0,8,1539,0,560.0,0.36387264457439894
0,1,0,0,0,0,1,55,1007,2682,112.0,56.0,85.2,5,1675,0,426.0,0.2543283582089552
0,1,1,0,1,0,0,67,784,2686,111.0,77.0,94.0,2,1902,0,188.0,0.09884332281808622
0,0,0,0,1,0,0,44,558,2158,153.0,54.0,99.0,8,1600,0,792.0,0.495
0,0,0,0,0,1,0,27,793,2632,143.0,88.0,112.88888888888889,9,1839,0,1016.0,0.5524741707449701
0,1,0,0,1,0,0,56,978,978,114.0,114.0,114.0,1,0,1,114.0,0.0
0,0,0,0,0,1,0,71,577,2310,140.0,73.0,105.8,5,1733,0,529.0,0.30525100980957875
0,1,0,0,1,0,0,52,728,2009,115.0,94.0,101.5,4,1281,0,406.0,0.31693989071038253
0,1,0,1,0,1,0,30,611,2764,127.0,88.0,105.5,4,2153,0,422.0,0.19600557361820714
0,0,0,0,1,0,0,48,533,533,61.0,61.0,61.0,1,0,1,61.0,0.0
0,0,0,0,1,0,0,27,1133,2381,108.0,74.0,89.75,4,1248,0,359.0,0.2876602564102564
0,0,0,1,0,1,0,47,1101,2258,117.0,86.0,101.5,2,1157,0,203.0,0.17545375972342264
0,1,1,0,0,1,0,54,473,2561,136.0,85.0,107.33333333333331,6,2088,0,643.9999999999999,0.3084291187739463
0,0,0,1,0,1,0,32,574,2711,117.0,85.0,97.625,8,2137,0,781.0,0.3654656059897052
0,0,0,1,1,0,0,22,254,254,89.0,89.0,89.0,1,0,1,89.0,0.0
0,0,0,1,0,1,0,63,1169,2402,145.0,74.0,97.57142857142856,7,1233,0,682.9999999999999,0.5539334955393349
0,1,0,0,1,0,0,30,651,1635,107.0,94.0,100.5,2,984,0,201.0,0.20426829268292682
0,0,1,0,1,0,0,80,635,2527,132.0,64.0,91.28571428571428,7,1892,0,639.0,0.33773784355179703
0,1,0,0,0,1,0,48,414,414,114.0,114.0,114.0,1,0,1,114.0,0.0
0,1,0,0,1,0,0,51,849,2713,85.0,75.0,78.5,4,1864,0,314.0,0.1684549356223176
0,0,0,1,1,0,0,60,409,409,132.0,132.0,132.0,1,0,1,132.0,0.0
1,0,0,0,1,0,0,58,819,2645,114.0,38.0,77.66666666666667,9,1826,0,699.0,0.3828039430449069
0,0,0,1,0,1,0,60,47,2656,107.0,81.0,92.0,5,2609,0,460.0,0.17631276351092373
0,1,1,0,0,0,1,52,444,2358,104.0,52.0,88.55555555555556,9,1914,0,797.0,0.416405433646813
0,1,0,0,1,0,0,69,562,2711,103.0,28.0,77.9090909090909,11,2149,0,857.0,0.39879013494648674
0,0,0,0,0,1,0,51,660,660,86.0,86.0,86.0,1,0,1,86.0,0.0
0,0,0,0,0,1,0,32,578,2056,158.0,77.0,118.57142857142856,7,1478,0,829.9999999999999,0.5615696887686061
0,0,0,0,0,1,0,65,712,2712,113.0,66.0,83.83333333333333,6,2000,0,503.0,0.2515
0,0,1,0,0,1,0,60,824,2671,114.0,71.0,88.63636363636364,11,1847,0,975.0,0.5278830536004331
0,0,0,0,0,1,0,63,1054,2531,125.0,58.0,76.0,6,1477,0,456.0,0.3087339201083277
0,1,0,0,0,1,0,19,556,2512,121.0,55.0,95.85714285714286,7,1956,0,671.0,0.3430470347648262
0,1,0,0,0,0,1,39,1268,2596,144.0,75.0,105.57142857142856,7,1328,0,738.9999999999999,0.5564759036144578
0,0,0,0,0,1,0,99,1554,2525,97.0,62.0,79.66666666666667,6,971,0,478.0,0.4922760041194645
0,0,0,0,1,0,0,41,167,2587,128.0,50.0,94.16666666666669,12,2420,0,1130.0000000000002,0.4669421487603307
0,0,0,0,0,1,0,51,1088,2346,114.0,61.0,91.28571428571428,7,1258,0,639.0,0.5079491255961844
0,0,0,1,0,1,0,77,875,875,95.0,95.0,95.0,1,0,1,95.0,0.0
0,1,0,0,1,0,0,52,611,1576,110.0,80.0,95.0,2,965,0,190.0,0.19689119170984457
0,1,1,0,0,1,0,69,510,2529,87.0,65.0,71.5,4,2019,0,286.0,0.141654284299158
0,0,0,0,0,1,0,67,1722,2735,103.0,45.0,79.0,7,1013,0,553.0,0.5459032576505429
0,1,0,0,0,1,0,64,1395,2616,117.0,64.0,85.72727272727273,11,1221,0,943.0000000000001,0.7723177723177724
0,1,0,1,0,1,0,96,661,2460,105.0,42.0,83.6,5,1799,0,418.0,0.23235130628126738
0,0,0,0,0,1,0,65,716,2727,114.0,81.0,95.0,5,2011,0,475.0,0.2362008950770761
0,1,0,1,0,1,0,51,863,863,117.0,117.0,117.0,1,0,1,117.0,0.0
0,1,0,1,1,0,0,40,293,2446,134.0,104.0,120.5,4,2153,0,482.0,0.2238736646539712
0,1,0,0,0,1,0,64,929,929,96.0,96.0,96.0,1,0,1,96.0,0.0
0,1,0,0,1,0,0,37,433,1167,99.0,89.0,94.0,2,734,0,188.0,0.2561307901907357
